activity_id,sub_activity_id,donor,announcement_date,aid_type_general,aid_type_specific,explanation,reporting_currency,measure,source_reported_value,tot_activity_value,tot_activity_value_EUR,tot_activity_value_constant_currency,tot_sub_activity_value,tot_sub_activity_value_EUR,tot_sub_activity_value_constant_currency,tot_sub_activity_value_constant_currency_redistr,tot_sub_activity_value_EUR_redistr,tot_value_deliv_EUR,item,item_type,item_sub_type,item_soviet_origin,item_numb,item_numb_deliv, item_price_USD ,item_value_estimate_USD,item_value_estimate_deliv_USD,official_source_dummy,source_of_aid_1,source_of_aid_2,source_of_aid_3,source_of_aid_4,deliv_official_source_dummy,deliv_source,channel,location,coords,geo_sources,geo_accuracy,building_or_facility,reconstruction_sector,loan_mat,loan_int,loan_gra,updated_dummy,total_value_dummy,month,short_term,earmarked_year,activity_match_deliv,value_source_activity_type,value_source_deliv_type,alloc_no_date,reallocation_sub_activity_id,Working/Debug >>>,before_war,month_exists_dummy,ukraine_asked_dummy,heavy_undisclosed_package,heavy_undisclosed_deliv,ammo_dummy,in_kind_dummy,deliv_more_than_comm,non_eu_nato_dummy,nato_dummy,eu_dummy,eu_geo_dummy,source_of_weapon,dummy_first_row_commitment_check (1=error),dummy_month_check (1=error),allocation_dummy_check (1= error),formula_dummy _check(1=error),reimbursement_value_type,reimbursed_with,deflator,change_currency,inflation_percentage,tot_sub_activity_value_EUR_OLD,notes,procurement_location,procurement_contractor,mixed_package_dummy,year_month,year
ITH6,ITH6_1,Italy,2022-04-20,Humanitarian,Contribution,"Donation amounting to 4 million EUR for the International Red Cross in Ukraine, 6 million for UNICEF in Ukraine and 6 million to the OCHA's ""Ukraine Humanitarian Fund"". All of these international organizations are active in Ukraine. We do not count donations made to international organisations that are not explicitly active in Ukraine.",EUR,Allocation,"4,000,000",4000000.0,4000000.0,3756479.0,4000000.0,4000000.0,3756479.0,3756479.0,4000000.0,,.,.,.,0.0,.,., . ,,,1.0,https://www.esteri.it/en/sala_stampa/archivionotizie/comunicati/2022/04/sereni-presiede-tavolo-di-coordinamento-della-societa-civile-sulla-crisi-ucraina/,https://www.onuitalia.com/2022/04/20/ucraina-sereni-da-italia-26-milioni-di-aiuti-umanitari/,.,.,0.0,.,ICRC,,,,,,,,,,0.0,1.0,April,1.0,2022-2023,0.0,Value is given by the source,Value is not given at all,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,.,0.0,1.0,1.0,1.0,,0.0,0,0.0,0.0,,,106.0,1.0,103.60458,4000000.0,,,,,2022-04,2022
ITH7,ITH7_1,Italy,2022-04-20,Humanitarian,Contribution,"Donation amounting to 4 million EUR for the International Red Cross in Ukraine, which we report elsewhere and 6 million for UNICEF in Ukraine which we report here and 6 million to the OCHA's ""Ukraine Humanitarian Fund"" elsewhere. All of these international organizations are active in Ukraine. We do not count donations made to international organisations that are not explicitly active in Ukraine.",EUR,Allocation,"6,000,000",6000000.0,6000000.0,5634718.0,6000000.0,6000000.0,5634718.0,5634718.0,6000000.0,,.,.,.,0.0,.,., . ,,,1.0,https://www.esteri.it/en/sala_stampa/archivionotizie/comunicati/2022/04/sereni-presiede-tavolo-di-coordinamento-della-societa-civile-sulla-crisi-ucraina/,https://www.onuitalia.com/2022/04/20/ucraina-sereni-da-italia-26-milioni-di-aiuti-umanitari/,.,.,0.0,.,UNICEF,,,,,,,,,,0.0,1.0,April,1.0,2022-2023,0.0,Value is given by the source,Value is not given at all,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,.,0.0,1.0,1.0,1.0,,0.0,0,0.0,0.0,,,106.0,1.0,103.60458,6000000.0,,,,,2022-04,2022
ITH8,ITH8_1,Italy,2022-04-20,Humanitarian,Contribution,"Donation amounting to 4 million EUR for the International Red Cross in Ukraine, which we report elsewhere and 6 million for UNICEF in Ukraine which we report elsewhere and 6 million to the OCHA's ""Ukraine Humanitarian Fund"" which we report here. All of these international organizations are active in Ukraine. We do not count donations made to international organisations that are not explicitly active in Ukraine.",EUR,Allocation,"6,000,000",6000000.0,6000000.0,5634718.0,6000000.0,6000000.0,5634718.0,5634718.0,6000000.0,,.,.,.,0.0,.,., . ,,,1.0,https://www.esteri.it/en/sala_stampa/archivionotizie/comunicati/2022/04/sereni-presiede-tavolo-di-coordinamento-della-societa-civile-sulla-crisi-ucraina/,https://www.onuitalia.com/2022/04/20/ucraina-sereni-da-italia-26-milioni-di-aiuti-umanitari/,.,.,0.0,.,UNOCHA,,,,,,,,,,0.0,1.0,April,1.0,2022-2023,0.0,Value is given by the source,Value is not given at all,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,.,0.0,1.0,1.0,1.0,,0.0,0,0.0,0.0,,,106.0,1.0,103.60458,6000000.0,,,,,2022-04,2022
ITH9,ITH9_1,Italy,2022-12-13,Humanitarian,Assistance,"At the Solidarity with Ukraine conference in Paris, Italy's Minister of Foreign Affairs allocates an additional 10 million EUR in aid. On December 27, Zelenskyy thanks Italy for this aid (Sources of Aid 2 and 3)",EUR,Allocation,"10,000,000",10000000.0,10000000.0,9391197.0,10000000.0,10000000.0,9391197.0,9391197.0,10000000.0,,.,.,.,0.0,.,., . ,,,1.0,https://www.eurointegration.com.ua/eng/news/2022/12/27/7153213/,https://twitter.com/ZelenskyyUa/status/1607762593682161667?cxt=HHwWhoCw-fDj9c8sAAAA,https://t.me/V_Zelenskiy_official/4544,https://www.esteri.it/en/politica-estera-e-cooperazione-allo-sviluppo/aree_geografiche/europa/litalia-a-sostegno-dellucraina/,0.0,.,.,,,,,,,,,,0.0,1.0,December,1.0,2022-2023,0.0,Value is given by the source,Value is not given at all,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,.,0.0,1.0,1.0,1.0,,0.0,0,0.0,0.0,,,106.0,1.0,103.60458,10000000.0,,,,,2022-12,2022
ITH11,ITH11_1,Italy,2023-04-26,Humanitarian,Assistance,"At the 'Conference on the Reconstruction of Ukraine' in Italy, the Italian Cooperation provides further grants and soft loan funds for humanitarian and resilance/fast recovery projects. The assistance is worth 160 million EUR. An Italian Cooperation office in Kyiv is also established.",EUR,Allocation,"160,000,000",160000000.0,160000000.0,140919029.0,160000000.0,160000000.0,140919029.0,140919029.0,160000000.0,,.,.,.,0.0,.,., . ,,,1.0,https://www.esteri.it/en/sala_stampa/archivionotizie/comunicati/2023/04/comunicato-congiunto-italia-ucraina-in-occasione-della-conferenza-sulla-ricostruzione-dellucraina-roma-26-aprile-2023/,.,.,.,0.0,.,.,,,,,,,,,,0.0,1.0,April,1.0,2022-2023,0.0,Value is given by the source,Value is not given at all,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,.,0.0,1.0,1.0,1.0,,0.0,0,0.0,0.0,,,114.0,1.0,109.067872,160000000.0,,,,,2023-04,2023
ITH12,ITH12_1,Italy,2023-04-26,Humanitarian,Contribution,"At the 'Conference on the Reconstruction of Ukraine' in Italy, the Italian Cooperation agreed to contribute 10 million EUR to the EBRD in support of Ukraine’s fast energy recovery and security for the support of the Ukrainian company Ukrenergo.",EUR,Allocation,"10,000,000",10000000.0,10000000.0,8807439.0,10000000.0,10000000.0,8807439.0,8807439.0,10000000.0,,.,.,.,0.0,.,., . ,,,1.0,https://www.esteri.it/en/sala_stampa/archivionotizie/comunicati/2023/04/comunicato-congiunto-italia-ucraina-in-occasione-della-conferenza-sulla-ricostruzione-dellucraina-roma-26-aprile-2023/,.,.,.,0.0,.,EBRD CRSF,Hutsulivske town; Krasnoilske town; Cherkasy oblast; Kropyvnytskyi city,"48.4105, 25.1439; 48.1606, 25.4126; 49.3841, 31.9986; 48.4572, 32.2725",https://ukrenergo.in.ua/en,4; 4; 1; 4,Gas field; Gas field; Gas grid; Gas grid ,modernization energy,,,,0.0,1.0,April,1.0,2022-2023,0.0,Value is given by the source,Value is not given at all,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,.,0.0,1.0,1.0,1.0,,0.0,0,0.0,0.0,,,114.0,1.0,109.067872,10000000.0,,,,,2023-04,2023
ITH14,ITH14_1,Italy,2024-02-17,Humanitarian,Reconstruction,"According to Source of Aid 1, within the Munich Security conference the Italian minister of Foreign Affairs Antonio Tajani Italy signed with the EBRD a EUR 200 million loan package to Ukraine’s main hydropower generation company, Ukrhydrenergo, to strengthen Ukraine’s energy security. It is specified in Souurce of Aid 2 which records the original EBRD project documents that the package is EUR 100 million loan by the EBRD backed by a concessional parallel loan of EUR 100 million from Italy, thus this entry will consider the EUR 100 million contribution from Italy. Source of Aid 3 is the EBRD press release. The project's Technical Cooperation Agreement (Source 4) specifies that the project finances the replacement of 4 hydropower generation units at the Dnipro hydro power plant (HPP) and  to replace old gantry cranes at the Seredniodnipro HPP. Additionally, the emergency liquidity support will help the Company strengthen its financial health and operations. This project is within the EBRD Resilience and Livelihoods Framework (Source 3) of up to €4.5 billion under the EBRD Resilience Package",EUR,Allocation,"100,000,000",100000000.0,100000000.0,88074393.0,100000000.0,100000000.0,88074393.0,88074393.0,100000000.0,,.,.,.,0.0,.,., . ,,,1.0,https://www.ebrd.com/news/2024/ebrd-italy-lend-200-million-to-ukraines-hydropower-entity.html,https://www.esteri.it/it/sala_stampa/archivionotizie/comunicati/2024/02/tajani-firma-di-accordi-per-il-sostegno-dellitalia-al-settore-energetico-dellucraina/,https://www.ebrd.com/work-with-us/projects/psd/53662.html,https://www.ebrd.com/work-with-us/projects/psd/54753.html ,0.0,.,EBRD,Dnipro city; Seredniodnipro city; Vishgorod city,"47.8687159736575, 35.08901870139632; 48.54885491892635, 34.54103076397108; 50.588859638055546, 30.512126713860443",https://www.ebrd.com/work-with-us/projects/psd/54753.html; https://www.ebrd.com/what-we-do/project-information/board-documents/1395318739351/RLF_-_Ukrhydroenergo_emergency_HPP_restoration_Board_Report.pdf?blobnocache=true; ,4; 4; 4,"Hydro power plant;  Hydro power plant; PJSC ""Ukrhydroenergo""",modernization energy,,,,0.0,1.0,February,1.0,2022-2023,0.0,Value is given by the source,Value is not given at all,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,.,0.0,1.0,1.0,1.0,,0.0,0,0.0,0.0,,,114.0,1.0,109.067872,100000000.0,,,,,2024-02,2024
ITH15,ITH15_1,Italy,2024-02-10,Humanitarian,Reconstruction,"According to Source of Aid 1, the Italian Ministry of Foreign Affairs and international cooperation is providing a contribution of EUR 500,000 for the reconstruction of a Cathedral in Odesa damaged by Russian missile attacks in July 2023. This will be in collaboration with UNESCO. ",EUR,Allocation,"500,000",500000.0,500000.0,440372.0,500000.0,500000.0,440372.0,440372.0,500000.0,,.,.,.,0.0,.,., . ,,,1.0,https://www.esteri.it/it/sala_stampa/archivionotizie/comunicati/2024/02/missione-a-odessa-dellinviato-speciale-per-la-ricostruzione-dellucraina-della-farnesina-davide-la-cecilia-al-via-il-meccanismo-di-coordinamento-per-la-ricostruzione-della-cattedral/,.,.,.,0.0,.,UNESCO,Odesa oblast,"46.4694, 30.7409",,1,Cathedral,reconstruction infrastructure,,,,0.0,1.0,February,1.0,2022-2023,0.0,Value is given by the source,Value is not given at all,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,.,0.0,1.0,1.0,1.0,,0.0,0,0.0,0.0,,,114.0,1.0,109.067872,500000.0,,,,,2024-02,2024
ITH16,ITH16_1,Italy,2024-06-11,Humanitarian,Assistance,"According to Source of Aid 1 and media Source of Aid 2, Italy allocates EUR 140 million for reconstruction, specifically for infrastructure, railways, healthcare, agriculture, and mine clearance, and EUR 45 million from this will be used for the reconstruction of Odesa. Source of Aid 3 time: (00.58.40 - 1.02.00)",EUR,Allocation,"140,000,000",140000000.0,140000000.0,123304150.0,140000000.0,140000000.0,123304150.0,123304150.0,140000000.0,,.,.,.,0.0,.,., . ,,,1.0,https://www.esteri.it/it/sala_stampa/archivionotizie/comunicati/2024/06/missione-del-ministro-tajani-in-svizzera-per-partecipare-alla-conferenza-di-alto-livello-sulla-pace-in-ucraina/,https://kyivindependent.com/italy-plans-150-million-aid-package-for-ukraines-recovery/,https://www.youtube.com/watch?v=AJIIZdgBL4c ,.,0.0,.,.,,,,,,reconstruction infrastructure,,,,0.0,1.0,June,1.0,2024,0.0,Value is given by the source,Value is not given at all,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,.,0.0,1.0,1.0,1.0,,0.0,0,0.0,0.0,,,114.0,1.0,109.067872,140000000.0,,,,,2024-06,2024
ITH17,ITH17_1,Italy,2024-12-31,Humanitarian,Contribution,"According to Source of Aid 1, on the instructions of Foreign Minister, Antonio Tajani, Italy has allocated €13 million to Ukraine Energy Support Fund. ",EUR,Allocation,"13,000,000",13000000.0,13000000.0,11449671.0,13000000.0,13000000.0,11449671.0,11449671.0,13000000.0,,.,.,.,0.0,.,., . ,,,1.0,https://www.esteri.it/en/sala_stampa/archivionotizie/comunicati/2024/12/litalia-stanzia-13-milioni-di-euro-per-il-fondo-di-sostegno-per-lenergia-dellucraina/,.,.,.,0.0,.,EU Ukraine Energy Support Fund,,,,,,,,,,1.0,1.0,December,1.0,2024,0.0,Value is given by the source,Value is not given at all,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,.,0.0,1.0,1.0,1.0,,0.0,0,0.0,0.0,,,114.0,1.0,109.067872,13000000.0,,,,,2024-12,2024
ITM1,ITM1_1,Italy,2022-02-28,Military,Weapons and equipment,"Since February 2022, Italy has sent an undisclosed number of lethal and non-lethal weapons to Ukraine, worth a total of 150 million EUR according to a statement of the Italian Ministry of Defense. Also, ""Source of Aid 3"" reports that 50 million EUR are accountable to the equipment material, while the remainder is related to major and minor weapons. The Italian government has not disclosed the full list, but, thanks to a leak published by “Il Fatto Quotidiano”, Italy has sent an undisclosed number of Stinger launchers, millions of rounds of ammunition caliber 12.7, thousands of mortar bombs, Browning machine guns, thousands of helmets, Milan launchers and thousands of food rations. ""Source of Aid 1"" reports also aid for refugees, which we don't report in our dataset because it is not a flow directed to Ukraine. ""Source of Aid 2"" lists also the aid package reported in ITF1 (110 million EUR).",EUR,Allocation,"150,000,000",150000000.0,150000000.0,144781244.0,150000000.0,150000000.0,144781244.0,144781244.0,150000000.0,144781244.0,.,.,.,0.0,.,., . ,,,0.0,https://www.repubblica.it/politica/2022/03/01/news/armi_ucraina_di_governo_oggi_camere-339750246/,https://www.startmag.it/innovazione/armi-italia-ucraina/,https://www.termometropolitico.it/1600183_guerra-russia-ucraina-litalia-invia-armi-e-mezzi-i-dettagli-delloperazione.html,.,0.0,https://www.repubblica.it/esteri/2022/04/28/news/guerra_russia_ucraina_armi_italiane-347273567/,.,,,,,,,,,,0.0,1.0,February,1.0,2022-2023,0.0,Value is given by the source,Value is given by the source,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,.,0.0,1.0,1.0,1.0,stocks,0.0,0,0.0,0.0,,,104.0,1.0,103.60458,150000000.0,,,,,2022-02,2022
ITM3,ITM3_1,Italy,2022-05-10,Military,Weapons,"Italy approved a third tranche (see ITM1 and ITM2) of military aid to Ukraine, which entails 155 mm FH70 howitzers, Lince Armored vehicles and M130 tracks for troop transport, but does not include tanks or drones (see ""Source of Aid 3"") . According to ""Source of Aid 2"", on May 9 it became publicly know by John Kirby that besides Belgium (BEM4) and the Netherlands (NLM4), Italy would be sending either M-109 or 155mm howitzers PzH 2000, however the exact amount remains unclear. ""Source of Aid 3"" clarifies that Italy will deliver 155 mm FH70 towed howitzers (amount undisclosed).  Source of aid 4 provides the amount and additionally confirms the delivery.",USD,Allocation,Not given,8950403.0,8460938.0,7532660.0,8950403.0,8460938.0,7532660.0,7532660.0,8460938.0,,FH70 155mm howitzer,Heavy weapon,155mm howitzer,0.0,10,10," 895,040 ",8950403.0,8950403.0,1.0,https://www.gazzettaufficiale.it/atto/serie_generale/caricaDettaglioAtto/originario?atto.dataPubblicazioneGazzetta=2022-05-13&atto.codiceRedazionale=22A02976&elenco30giorni=false,https://mil.in.ua/en/news/the-netherlands-italy-and-belgium-have-agreed-to-transfer-the-additional-155-mm-caliber-acs-to-ukraine/,https://www.fanpage.it/politica/armi-allucraina-arriva-il-terzo-decreto-del-governo-lelenco-e-secretato-come-i-precedenti/,https://armstrade.sipri.org/armstrade/page/trade_register.php,0.0,https://geopolitiki.com/italian-fh70-howitzers-ukraine-against-russians/,.,,,,,,,,,,0.0,1.0,May,1.0,2022-2023,1.0,Value is not given at all,Value is not given at all,0.0,,,0.0,1.0,1.0,0.0,0.0,0.0,1.0,.,0.0,1.0,1.0,1.0,stocks,0.0,0,0.0,0.0,,,112.0,1.123234,103.60458,8318992.0,,,,,2022-05,2022
ITM6,ITM6_1,Italy,2022-10-01,Military,Weapons,"In October 2022, La Republica revealed the last decree of the previous Italian Government regarding the supply of Ukraine with heavy weapons.
",USD,Allocation,Not given,163311883.0,166209468.0,147974059.0,163311883.0,166209468.0,147974059.0,147974059.0,166209468.0,,M270 weapon system,Heavy weapon,227mm MLRS,0.0,2,undisclosed," 13,615,659 ",27231318.0,,0.0,https://www.reuters.com/world/europe/italy-open-supplying-air-defence-systems-ukraine-official-2022-11-08/,https://euromaidanpress.com/2022/10/30/italy-allegedly-supplied-many-heavy-weapons-to-ukraine-but-didnt-disclose-it-earlier-la-repubblica/,https://euromaidanpress.com/2022/11/05/italy-set-to-approve-sixth-military-aid-package-for-ukraine-italian-defense-minister/,https://www.ukrinform.net/rubric-ato/3604150-italy-provides-ukraine-with-two-m270-systems-six-pzh-2000-about-30-selfpropelled-howitzers-media.html,0.0,.,.,,,,,,,,,,0.0,1.0,October,1.0,2022-2023,0.0,Value is calculated with prices,Value is not given at all,0.0,,,0.0,1.0,1.0,0.0,1.0,0.0,1.0,.,0.0,1.0,1.0,1.0,stocks,0.0,0,0.0,0.0,,,112.0,1.123234,103.60458,151790949.0,,,,,2022-10,2022
ITM7,ITM7_1,Italy,2023-01-13,Military,Weapons and equipment,Italian government decides to provide Ukraine with a SAMP/T anti-air missile defense system. This missile defense system is an Italian-French partnership. The French Ambassador to Ukraine says that Italy will give one system (Source of Aid 3).,USD,Allocation,Not given,341770000.0,317364658.0,290117256.0,341770000.0,317364658.0,290117256.0,290117256.0,317364658.0,317659634.0,SAMP/T anti-air missile defense system,Heavy weapon,Anti-aircraft surface-to-air missile (SAM) system (long-range),0.0,1,1," 341,770,000 ",341770000.0,341770000.0,1.0,https://www.reuters.com/world/europe/france-italy-ready-deliver-sampt-anti-missile-system-ukraine-2023-02-03/,https://english.nv.ua/nation/italy-to-transfer-samp-t-air-defense-battery-to-ukraine-news-50297426.html,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/cion_def/l16cion_def2223020_compte-rendu,https://www.thedefensepost.com/2023/01/24/italy-air-defense-system-ukraine/,0.0,https://decode39.com/6722/italian-made-anti-air-system-boosts-ukraines-air-shield/,.,,,,,,,,,,0.0,1.0,January,1.0,2022-2023,1.0,Value is calculated with prices,Value is calculated with prices,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,0.0,1.0,1.0,1.0,stocks,0.0,0,0.0,0.0,,,109.0,1.093919,109.067872,317659634.0,,,,,2023-01,2023
ITM10,ITM10_1,Italy,2023-04-16,Military,Weapons,"According to La Republica, some unknown sources speak of up to 60 M109 howitzers being delivered or soon to be delivered to Ukraine. 30 of these howitzers are recorded in ITM6 and the other 30 in this entry, in accordance with the upper bound rule. ",USD,Allocation,Not given,52043619.0,47451620.0,43377653.0,52043619.0,47451620.0,43377653.0,43377653.0,47451620.0,,M109 A3GM 155mm howitzer,Heavy weapon,155mm howitzer,0.0,30,undisclosed," 1,734,787 ",52043619.0,,0.0,https://www.repubblica.it/esteri/2023/04/16/news/cosi_litalia_potenzia_lartiglieria_ucraina-396394860/?ref=RHLF-BG-I396398159-P1-S1-T1,https://english.nv.ua/nation/italy-sends-at-least-30-m109l-self-propelled-howitzers-to-ukraine-media-reports-50318304.html,.,.,0.0,.,.,,,,,,,,,,0.0,1.0,April,1.0,2022-2023,0.0,Value is calculated with prices,Value is not given at all,0.0,,,0.0,1.0,1.0,0.0,1.0,0.0,1.0,.,0.0,1.0,1.0,1.0,stocks,0.0,0,0.0,0.0,,,109.0,1.093919,109.067872,48372171.0,,,,,2023-04,2023
ITM14,ITM14_1,Italy,2024-06-11,Military,Weapons and equipment,"During the Recovery Conference in Berlin, the Minister of Foreign Affairs announced a new military package for Ukraine aimed at strengthening its air defense (Source of Aid 1: 00.58.40 - 1.02.00), though no specific values were provided. He specified that the package will include SAMP/T (MAMBA) air defense systems, which we record here. ",USD,Allocation,Not given,341770000.0,317659634.0,290685505.0,341770000.0,317659634.0,290685505.0,290685505.0,317659634.0,,SAMP/T anti-air missile defense system,Heavy weapon,Anti-aircraft surface-to-air missile (SAM) system (long-range),0.0,1,undisclosed," 341,770,000 ",341770000.0,,1.0,https://www.youtube.com/watch?v=AJIIZdgBL4c,https://kyivindependent.com/italy-plans-150-million-aid-package-for-ukraines-recovery/,https://www.reuters.com/world/europe/italy-likely-send-second-air-defence-system-ukraine-source-says-2024-06-03/,.,0.0,.,.,,,,,,,,,,0.0,1.0,June,1.0,2024,0.0,Value is not given at all,Value is not given at all,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,.,0.0,1.0,1.0,1.0,stocks,0.0,0,0.0,0.0,,,109.0,1.092795,109.067872,317659634.0,,,,,2024-06,2024
ITF1,ITF1_1,Italy,2022-02-27,Financial,Grant,Grant worth 110 million EUR.,EUR,Allocation,"110,000,000",110000000.0,110000000.0,103303168.0,110000000.0,110000000.0,103303168.0,103303168.0,110000000.0,,.,.,.,0.0,.,., . ,,,0.0,https://www.ansa.it/sito/notizie/topnews/2022/02/27/di-maio-da-italia-110-milioni-di-euro-al-governo-di-kiev_946fac9e-f0a8-492e-9b12-7b64fefc6bac.html,https://ua.interfax.com.ua/news/general/804360.html,.,.,0.0,.,.,,,,,,,,,,0.0,1.0,February,1.0,2022-2023,0.0,Value is given by the source,Value is not given at all,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,.,0.0,1.0,1.0,1.0,,0.0,0,0.0,0.0,,,106.0,1.0,103.60458,110000000.0,,,,,2022-02,2022
